0.00.005.110 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.005.980 W srv  llama_server: -----------------
0.00.005.984 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.005.984 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.005.985 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.005.985 W srv  llama_server: -----------------
0.00.007.277 I srv    load_model: loading model '/home/sandalots/excalibur/artifacts/excalibur-medic-1b-Q4_K_M.gguf'
0.06.882.496 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 2048, kv_unified = 'true'
0.06.909.546 I srv  llama_server: model loaded
0.06.909.554 I srv  llama_server: listening on http://127.0.0.1:8080
3.13.001.296 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
32.04.186.351 I slot print_timing: id  3 | task 22070 |       total time =   14299.78 ms /   201 tokens
32.04.186.353 I slot print_timing: id  3 | task 22070 |    graphs reused =      22108
32.04.186.384 I slot      release: id  3 | task 22070 | stop processing: n_tokens = 246, truncated = 0
32.04.207.410 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
32.04.207.511 I slot launch_slot_: id  3 | task 22271 | processing task, is_child = 0
32.04.207.530 W slot   operator(): id  3 | task 22271 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
32.04.207.532 W slot   operator(): id  3 | task 22271 | n_past was set to 46
32.11.270.609 I slot print_timing: id  3 | task 22271 | n_decoded =    100, tg =  14.30 t/s, tg_3s =  14.30 t/s
32.14.286.252 I slot print_timing: id  3 | task 22271 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.93 t/s
32.17.339.497 I slot print_timing: id  3 | task 22271 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.76 t/s
32.18.508.217 I slot print_timing: id  3 | task 22271 | prompt eval time =      70.04 ms /     1 tokens (   70.04 ms per token,    14.28 tokens per second)
32.18.508.226 I slot print_timing: id  3 | task 22271 |        eval time =   14230.63 ms /   200 tokens (   71.15 ms per token,    14.05 tokens per second)
32.18.508.227 I slot print_timing: id  3 | task 22271 |       total time =   14300.67 ms /   201 tokens
32.18.508.228 I slot print_timing: id  3 | task 22271 |    graphs reused =      22308
32.18.508.259 I slot      release: id  3 | task 22271 | stop processing: n_tokens = 246, truncated = 0
32.18.529.651 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
32.18.529.751 I slot launch_slot_: id  3 | task 22472 | processing task, is_child = 0
32.18.529.771 W slot   operator(): id  3 | task 22472 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
32.18.529.772 W slot   operator(): id  3 | task 22472 | n_past was set to 46
32.25.586.632 I slot print_timing: id  3 | task 22472 | n_decoded =    100, tg =  14.33 t/s, tg_3s =  14.33 t/s
32.28.607.788 I slot print_timing: id  3 | task 22472 | n_decoded =    142, tg =  14.20 t/s, tg_3s =  13.90 t/s
32.31.659.709 I slot print_timing: id  3 | task 22472 | n_decoded =    184, tg =  14.10 t/s, tg_3s =  13.76 t/s
32.32.828.144 I slot print_timing: id  3 | task 22472 | prompt eval time =      76.36 ms /     1 tokens (   76.36 ms per token,    13.10 tokens per second)
32.32.828.153 I slot print_timing: id  3 | task 22472 |        eval time =   14221.99 ms /   200 tokens (   71.11 ms per token,    14.06 tokens per second)
32.32.828.154 I slot print_timing: id  3 | task 22472 |       total time =   14298.36 ms /   201 tokens
32.32.828.156 I slot print_timing: id  3 | task 22472 |    graphs reused =      22508
32.32.828.189 I slot      release: id  3 | task 22472 | stop processing: n_tokens = 246, truncated = 0
32.32.849.455 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
32.32.849.556 I slot launch_slot_: id  3 | task 22673 | processing task, is_child = 0
32.32.849.576 W slot   operator(): id  3 | task 22673 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
32.32.849.578 W slot   operator(): id  3 | task 22673 | n_past was set to 46
32.39.904.896 I slot print_timing: id  3 | task 22673 | n_decoded =    100, tg =  14.32 t/s, tg_3s =  14.32 t/s
32.42.925.219 I slot print_timing: id  3 | task 22673 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.91 t/s
32.45.974.151 I slot print_timing: id  3 | task 22673 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.78 t/s
32.47.145.204 I slot print_timing: id  3 | task 22673 | prompt eval time =      70.06 ms /     1 tokens (   70.06 ms per token,    14.27 tokens per second)
32.47.145.213 I slot print_timing: id  3 | task 22673 |        eval time =   14225.55 ms /   200 tokens (   71.13 ms per token,    14.06 tokens per second)
32.47.145.214 I slot print_timing: id  3 | task 22673 |       total time =   14295.61 ms /   201 tokens
32.47.145.216 I slot print_timing: id  3 | task 22673 |    graphs reused =      22708
32.47.145.248 I slot      release: id  3 | task 22673 | stop processing: n_tokens = 246, truncated = 0
32.47.166.397 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
32.47.166.542 I slot launch_slot_: id  3 | task 22874 | processing task, is_child = 0
32.47.166.563 W slot   operator(): id  3 | task 22874 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
32.47.166.564 W slot   operator(): id  3 | task 22874 | n_past was set to 46
32.54.220.619 I slot print_timing: id  3 | task 22874 | n_decoded =    100, tg =  14.32 t/s, tg_3s =  14.32 t/s
32.57.240.295 I slot print_timing: id  3 | task 22874 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.91 t/s
33.00.291.418 I slot print_timing: id  3 | task 22874 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.77 t/s
33.01.462.264 I slot print_timing: id  3 | task 22874 | prompt eval time =      69.83 ms /     1 tokens (   69.83 ms per token,    14.32 tokens per second)
33.01.462.274 I slot print_timing: id  3 | task 22874 |        eval time =   14225.85 ms /   200 tokens (   71.13 ms per token,    14.06 tokens per second)
33.01.462.275 I slot print_timing: id  3 | task 22874 |       total time =   14295.68 ms /   201 tokens
33.01.462.276 I slot print_timing: id  3 | task 22874 |    graphs reused =      22908
33.01.462.309 I slot      release: id  3 | task 22874 | stop processing: n_tokens = 246, truncated = 0
33.01.483.472 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
33.01.483.573 I slot launch_slot_: id  3 | task 23075 | processing task, is_child = 0
33.01.483.594 W slot   operator(): id  3 | task 23075 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
33.01.483.596 W slot   operator(): id  3 | task 23075 | n_past was set to 46
33.08.544.852 I slot print_timing: id  3 | task 23075 | n_decoded =    100, tg =  14.30 t/s, tg_3s =  14.30 t/s
33.11.566.589 I slot print_timing: id  3 | task 23075 | n_decoded =    142, tg =  14.18 t/s, tg_3s =  13.90 t/s
33.14.616.949 I slot print_timing: id  3 | task 23075 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.77 t/s
33.15.786.958 I slot print_timing: id  3 | task 23075 | prompt eval time =      70.04 ms /     1 tokens (   70.04 ms per token,    14.28 tokens per second)
33.15.786.967 I slot print_timing: id  3 | task 23075 |        eval time =   14233.31 ms /   200 tokens (   71.17 ms per token,    14.05 tokens per second)
33.15.786.968 I slot print_timing: id  3 | task 23075 |       total time =   14303.35 ms /   201 tokens
33.15.786.970 I slot print_timing: id  3 | task 23075 |    graphs reused =      23108
33.15.787.001 I slot      release: id  3 | task 23075 | stop processing: n_tokens = 246, truncated = 0
33.15.808.253 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
33.15.808.350 I slot launch_slot_: id  3 | task 23276 | processing task, is_child = 0
33.15.808.368 W slot   operator(): id  3 | task 23276 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
33.15.808.370 W slot   operator(): id  3 | task 23276 | n_past was set to 46
33.22.867.189 I slot print_timing: id  3 | task 23276 | n_decoded =    100, tg =  14.31 t/s, tg_3s =  14.31 t/s
33.25.881.297 I slot print_timing: id  3 | task 23276 | n_decoded =    142, tg =  14.20 t/s, tg_3s =  13.93 t/s
33.28.933.015 I slot print_timing: id  3 | task 23276 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.76 t/s
33.30.102.290 I slot print_timing: id  3 | task 23276 | prompt eval time =      69.51 ms /     1 tokens (   69.51 ms per token,    14.39 tokens per second)
33.30.102.300 I slot print_timing: id  3 | task 23276 |        eval time =   14224.40 ms /   200 tokens (   71.12 ms per token,    14.06 tokens per second)
33.30.102.301 I slot print_timing: id  3 | task 23276 |       total time =   14293.90 ms /   201 tokens
33.30.102.303 I slot print_timing: id  3 | task 23276 |    graphs reused =      23308
33.30.102.333 I slot      release: id  3 | task 23276 | stop processing: n_tokens = 246, truncated = 0
33.30.123.471 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
33.30.123.569 I slot launch_slot_: id  3 | task 23477 | processing task, is_child = 0
33.30.123.588 W slot   operator(): id  3 | task 23477 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
33.30.123.590 W slot   operator(): id  3 | task 23477 | n_past was set to 46
33.37.185.721 I slot print_timing: id  3 | task 23477 | n_decoded =    100, tg =  14.30 t/s, tg_3s =  14.30 t/s
33.40.208.273 I slot print_timing: id  3 | task 23477 | n_decoded =    142, tg =  14.18 t/s, tg_3s =  13.90 t/s
33.43.260.453 I slot print_timing: id  3 | task 23477 | n_decoded =    184, tg =  14.08 t/s, tg_3s =  13.76 t/s
33.44.430.920 I slot print_timing: id  3 | task 23477 | prompt eval time =      69.55 ms /     1 tokens (   69.55 ms per token,    14.38 tokens per second)
33.44.430.930 I slot print_timing: id  3 | task 23477 |        eval time =   14237.76 ms /   200 tokens (   71.19 ms per token,    14.05 tokens per second)
33.44.430.931 I slot print_timing: id  3 | task 23477 |       total time =   14307.31 ms /   201 tokens
33.44.430.933 I slot print_timing: id  3 | task 23477 |    graphs reused =      23508
33.44.430.966 I slot      release: id  3 | task 23477 | stop processing: n_tokens = 246, truncated = 0
33.44.454.334 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
33.44.454.431 I slot launch_slot_: id  3 | task 23678 | processing task, is_child = 0
33.44.454.449 W slot   operator(): id  3 | task 23678 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
33.44.454.451 W slot   operator(): id  3 | task 23678 | n_past was set to 46
33.51.512.567 I slot print_timing: id  3 | task 23678 | n_decoded =    100, tg =  14.31 t/s, tg_3s =  14.31 t/s
33.54.534.852 I slot print_timing: id  3 | task 23678 | n_decoded =    142, tg =  14.18 t/s, tg_3s =  13.90 t/s
33.57.580.494 I slot print_timing: id  3 | task 23678 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.79 t/s
33.58.757.776 I slot print_timing: id  3 | task 23678 | prompt eval time =      69.60 ms /     1 tokens (   69.60 ms per token,    14.37 tokens per second)
33.58.757.786 I slot print_timing: id  3 | task 23678 |        eval time =   14233.71 ms /   200 tokens (   71.17 ms per token,    14.05 tokens per second)
33.58.757.787 I slot print_timing: id  3 | task 23678 |       total time =   14303.31 ms /   201 tokens
33.58.757.789 I slot print_timing: id  3 | task 23678 |    graphs reused =      23708
33.58.757.823 I slot      release: id  3 | task 23678 | stop processing: n_tokens = 246, truncated = 0
33.58.780.903 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
33.58.780.996 I slot launch_slot_: id  3 | task 23879 | processing task, is_child = 0
33.58.781.014 W slot   operator(): id  3 | task 23879 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
33.58.781.016 W slot   operator(): id  3 | task 23879 | n_past was set to 46
34.05.834.090 I slot print_timing: id  3 | task 23879 | n_decoded =    100, tg =  14.32 t/s, tg_3s =  14.32 t/s
34.08.855.149 I slot print_timing: id  3 | task 23879 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.90 t/s
34.11.907.412 I slot print_timing: id  3 | task 23879 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.76 t/s
34.13.078.054 I slot print_timing: id  3 | task 23879 | prompt eval time =      69.78 ms /     1 tokens (   69.78 ms per token,    14.33 tokens per second)
34.13.078.064 I slot print_timing: id  3 | task 23879 |        eval time =   14227.24 ms /   200 tokens (   71.14 ms per token,    14.06 tokens per second)
34.13.078.065 I slot print_timing: id  3 | task 23879 |       total time =   14297.02 ms /   201 tokens
34.13.078.067 I slot print_timing: id  3 | task 23879 |    graphs reused =      23908
34.13.078.100 I slot      release: id  3 | task 23879 | stop processing: n_tokens = 246, truncated = 0
34.13.099.244 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
34.13.099.337 I slot launch_slot_: id  3 | task 24080 | processing task, is_child = 0
34.13.099.356 W slot   operator(): id  3 | task 24080 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
34.13.099.358 W slot   operator(): id  3 | task 24080 | n_past was set to 46
34.20.164.549 I slot print_timing: id  3 | task 24080 | n_decoded =    100, tg =  14.30 t/s, tg_3s =  14.30 t/s
34.23.187.523 I slot print_timing: id  3 | task 24080 | n_decoded =    142, tg =  14.17 t/s, tg_3s =  13.89 t/s
34.26.239.565 I slot print_timing: id  3 | task 24080 | n_decoded =    184, tg =  14.08 t/s, tg_3s =  13.76 t/s
34.27.408.656 I slot print_timing: id  3 | task 24080 | prompt eval time =      69.98 ms /     1 tokens (   69.98 ms per token,    14.29 tokens per second)
34.27.408.666 I slot print_timing: id  3 | task 24080 |        eval time =   14239.30 ms /   200 tokens (   71.20 ms per token,    14.05 tokens per second)
34.27.408.667 I slot print_timing: id  3 | task 24080 |       total time =   14309.28 ms /   201 tokens
34.27.408.669 I slot print_timing: id  3 | task 24080 |    graphs reused =      24108
34.27.408.702 I slot      release: id  3 | task 24080 | stop processing: n_tokens = 246, truncated = 0
34.27.429.658 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
34.27.429.751 I slot launch_slot_: id  3 | task 24281 | processing task, is_child = 0
34.27.429.770 W slot   operator(): id  3 | task 24281 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
34.27.429.771 W slot   operator(): id  3 | task 24281 | n_past was set to 46
34.34.481.608 I slot print_timing: id  3 | task 24281 | n_decoded =    100, tg =  14.32 t/s, tg_3s =  14.32 t/s
34.37.500.827 I slot print_timing: id  3 | task 24281 | n_decoded =    142, tg =  14.20 t/s, tg_3s =  13.91 t/s
34.40.553.429 I slot print_timing: id  3 | task 24281 | n_decoded =    184, tg =  14.10 t/s, tg_3s =  13.76 t/s
34.41.723.377 I slot print_timing: id  3 | task 24281 | prompt eval time =      69.83 ms /     1 tokens (   69.83 ms per token,    14.32 tokens per second)
34.41.723.386 I slot print_timing: id  3 | task 24281 |        eval time =   14223.76 ms /   200 tokens (   71.12 ms per token,    14.06 tokens per second)
34.41.723.387 I slot print_timing: id  3 | task 24281 |       total time =   14293.59 ms /   201 tokens
34.41.723.388 I slot print_timing: id  3 | task 24281 |    graphs reused =      24308
34.41.723.421 I slot      release: id  3 | task 24281 | stop processing: n_tokens = 246, truncated = 0
34.41.744.512 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
34.41.744.612 I slot launch_slot_: id  3 | task 24482 | processing task, is_child = 0
34.41.744.631 W slot   operator(): id  3 | task 24482 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
34.41.744.633 W slot   operator(): id  3 | task 24482 | n_past was set to 46
34.48.805.242 I slot print_timing: id  3 | task 24482 | n_decoded =    100, tg =  14.30 t/s, tg_3s =  14.30 t/s
34.51.823.217 I slot print_timing: id  3 | task 24482 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.92 t/s
34.54.873.946 I slot print_timing: id  3 | task 24482 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.77 t/s
34.56.045.485 I slot print_timing: id  3 | task 24482 | prompt eval time =      69.72 ms /     1 tokens (   69.72 ms per token,    14.34 tokens per second)
34.56.045.495 I slot print_timing: id  3 | task 24482 |        eval time =   14231.12 ms /   200 tokens (   71.16 ms per token,    14.05 tokens per second)
34.56.045.496 I slot print_timing: id  3 | task 24482 |       total time =   14300.84 ms /   201 tokens
34.56.045.497 I slot print_timing: id  3 | task 24482 |    graphs reused =      24508
34.56.045.528 I slot      release: id  3 | task 24482 | stop processing: n_tokens = 246, truncated = 0
34.56.066.567 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
